uid,id,A,A_u,E_B,J,J_u,N_nn,N_nn_u,P_spontaneous_norm,alphax,alphax_el,alphax_lat,alphay,alphay_el,alphay_lat,alphaz,alphaz_el,alphaz_lat,cbm,cbm_gw,cbm_hse,cbm_u,cod_id,dE_zx,dE_zx_u,dE_zy,dE_zy_u,dipz,efermi,efermi_gw,efermi_hse,efermi_u,ehull,emass_cbm,emass_vbm,evac,evacdiff,gap,gap_dir,gap_dir_gw,gap_dir_hse,gap_dir_nosoc,gap_dir_u,gap_gw,gap_hse,gap_u,halfmetal_gap,halfmetal_gap_dir,halfmetal_gap_dir_hse,halfmetal_gap_hse,has_inversion_symmetry,hform,icsd_id,is_ferroelectric,is_magnetic,is_magnetic_u,lam,lam_u,lgnum,magmom_u,minhessianeig,number,plasmafrequency_x,plasmafrequency_y,spin,spin_u,thickness,vbm,vbm_gw,vbm_hse,vbm_u,bravais_search,bravais_type,doi,dyn_stab,folder,international,label,layergroup,olduid,spin_axis,spin_axis_u,topology,formula,natoms,base_uid,magstate,stoich,folder_tree,magstate_tree,cbm_m_dos_file,cbm_min_emass,cbm_max_emass,cbm_warping,cbm_barrier,cbm_m_dos_check,cbm_m_cond,cbm_anisotropy,vbm_m_dos_file,vbm_min_emass,vbm_max_emass,vbm_warping,vbm_barrier,vbm_m_dos_check,vbm_m_cond,vbm_anisotropy,c_11,c_12,c_22,speed_of_sound_x,C_2D,has_defpot,cbm_rel,cbm_ratio,cbm_parabolic,vbm_rel,vbm_ratio,vbm_parabolic,parabolic,formula_reduced,formula_cell,natoms_cell,comp_key,E_mean,E_sd,eps_ch,t_ch_m,I_ON,I_OFF,on_off,SS,DIBL,tau,EDP,spr_gap_I_ON,spr_mass_I_ON,spr_eps_I_ON,spr_gap_on_off,spr_mass_on_off,spr_eps_on_off,floor_above_spec
2GeInS3-1,4668,,,,,,,,,8.064265348412384,3.570278938299032,4.493986410113352,8.09426967382515,3.5716483816687585,4.522621292156391,0.4201831220885973,0.401816383155659,0.0183667389329383,-4.722566649120248,,-4.462292363134971,,,0.0,,0.0,,7.724043925035512e-09,-5.542925932289064,,-5.676634061058911,,0.0042300889023605,0.2256532303042127,1.789090609611802,2.038633994883956,3.9758362444862995e-08,1.6407185663376307,1.909363846366281,,2.7665079251824967,1.9309430937299856,,,2.42868339584788,,,,,,1.0,-0.4446047741462252,,,0.0,,,,71.0,,4.057779734166988e-16,162.0,,,,,3.416593868309805,-6.363285215457879,,-6.890975758982851,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABC3/GeInS3/Ge2In2S6-8d04b638c20c,P-31m,Lyngby22_LDP,p-31m,Ge2In2S6-a958f89dfd93,z,,,S6Ge2In2,10,2GeInS3,1,ABC3,2GeInS3,1,0.2256532303042127,0.2255646637851331,0.2257418315983681,3.771762354625781e-06,False,0.2256532303042127,0.2256532129166761,1.0007854413464503,1.789090609611802,1.4620557594694985,2.222676832842998,-0.0037248694037326,False,1.802686180370152,1.7638606783446762,1.52024081054849,68.90855985238215,20.65489535898341,68.6608080327388,5071.208253500285,68.78468394256048,False,2.4600202335424523e-16,0.9999999999999998,True,0.007599151594284,1.007599151594284,True,True,InGeS3,In2Ge2S6,10,Ge1-In1-S3,3.1818788,0.25706744,14.134148959871949,3.4165938683098045e-10,2692.945158811715,0.1,26929.451588117143,70.4338137490823,0.7584601967034718,1.6669753594657094e-13,4.864063393452033e-23,0.2095582886140898,0.1004317501024312,0.0050284448488562,2.3705053119907094,0.1004317501024303,0.0050284448488557,False
1CdInTlS4-1,13894,,,,,,,,,14.935556946417336,6.844318595083015,8.09123835133432,14.930822789975622,6.845854005984946,8.084968783990675,0.9210773979878693,0.8569331918193269,0.0641442061685423,-5.3207875475290844,,-5.195241145633526,,,0.0,,0.0,,0.0247223507966945,-5.482627892847181,,-5.758889581130966,,0.0897771494746604,0.4935888104021083,2.1921369270795954,3.145593450338813,0.3161626554479098,0.3236806906361935,0.3786486447023933,,1.2013682642970638,0.4009449987790563,,,1.1272968709948814,,,,,,0.0,-0.4177541610873026,,,0.0,,,,69.0,,-1.964716289546671e-15,156.0,,,,,9.859757777770184,-5.6444682381652775,,-6.322538016628407,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABCD4/CdInTlS4/CdInTlS4-2d689d8f8e24,P3m1,Lyngby22_LDP,p3m1,CdInTlS4-45a399554d0c,z,,,S4CdInTl,7,1CdInTlS4,1,ABCD4,1CdInTlS4,1,0.4935888104021083,0.3672464008955127,0.6633963278063136,2.0433532677193823e-06,False,0.4935888104021083,0.4727727794888516,1.8064066147105964,2.1921369270795954,0.3922888023622815,12.249812582282406,-0.0002670339842155,False,2.1921369270795954,0.7602318888065193,31.22651604765822,85.9524628096705,32.14688787443341,85.91136889854906,3616.916038042486,85.93191585410977,False,0.0,1.0,True,0.0,1.0,True,True,TlCdInS4,Tl1Cd1In1S4,7,Cd1-In1-S4-Tl1,1.3821408,0.2700455,9.724138389456051,9.859757777770182e-10,1692.1396375291886,0.1,16921.396375291886,74.1272555821398,5.722227551116446,2.652897624150221e-13,7.740883599107811e-23,0.2573814598253738,0.1006353612537869,0.0249177916542078,3.071823665281525,0.1006353612537864,0.0249177916542064,False
1STeI2In2-1,11491,,,,,,,,,8.891136754107347,2.2388947205764502,6.652242033530896,4.205595720996145,2.5908160520510246,1.6147796689451206,0.5039448788356603,0.4595722806795438,0.0443725981561163,-4.115898943777776,,-3.8825150121940384,,,0.0,,0.0,,0.0362727219852193,-4.532479082485256,,-4.660703749318,,0.0896889335396397,0.5457295767694599,1.1002231370461597,2.928535296668618,0.2072570627299207,0.8331602774149631,0.8331602774149631,,1.5563774742479246,0.833279885556897,,,1.5563774742479246,,,,,,0.0,-0.416316815417276,,,0.0,,,,1.0,,-2.973728911090717e-15,1.0,,,,,4.968296379805814,-4.949059221192739,,-5.438892486441963,,Oblique,Oblique (mp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_CDVAE/ABC2D2/STeI2In2/STeI2In2-f1f4818ea631,P1,Lyngby22_CDVAE,p1,STeI2In2-9a868ba8a87e,z,,,SIn2TeI2,6,1STeI2In2,1,ABC2D2,1STeI2In2,1,0.5457295767694599,0.3146210229634384,0.9466016229804928,0.0004222396247774,False,0.5457295767694599,0.4722731104119639,3.0087042946602325,1.1002231370461597,0.3826131100858236,3.1637466657119204,-0.0005698391685778,True,1.1002231370461597,0.6826667500306822,8.268787927842471,19.40586955969,1.656829567286587,18.2966526981098,2398.9285882239114,18.851261128899896,False,0.0,1.0,True,2.01817792635382e-16,0.9999999999999998,True,True,In2TeSI2,In2Te1S1I2,6,I2-In2-S1-Te1,1.9877479,0.25909814,7.107922202033767,4.968296379805813e-10,1771.89736435007,0.1,17718.973643500696,70.04303214768078,0.2332728393770943,2.5334837753304e-13,7.392446216744899e-23,1.313661764768002,0.0919764337441932,0.0019111642747891,0.667117598198417,0.0919764337441932,0.0019111642747891,False
2PZnS3-1,4935,,,,,,,,,10.124445998327475,3.185226662339604,6.9392193359878735,10.168460644064703,3.190988688484232,6.977471955580474,0.4151111985727412,0.384717038018626,0.0303941605541152,-4.01676873929364,,-3.60929480713636,,,0.0,,0.0,,7.679589873080558e-05,-5.059775328270687,,-5.207731457840848,,0.0198215615126765,0.2632858139020061,0.5069939376096795,3.616167304159003,0.0004438949647531,2.086013177954096,2.4836794516279794,,3.5900583949674862,2.4943956806988035,,,3.196873301408976,,,,,,1.0,-0.4137654476026547,648089.0,,0.0,,,,71.0,,-9.302874966574885e-16,162.0,0.0,0.0,,,3.232101649089116,-6.102781917247734,,-6.806168108545336,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/ABC3/PZnS3/P2Zn2S6-7acea360f955,P-31m,original03-18,p-31m,P2Zn2S6-7acea360f955,z,,,P2S6Zn2,10,2PZnS3,1,ABC3,2PZnS3,1,0.2632858139020061,0.2632010012171505,0.2633706539165126,7.0543164335835e-06,False,0.2632858139020061,0.2632858002371813,1.0006445746732633,0.5069939376096795,0.5062065208404786,0.5077825792251494,-6.826447528842856e-06,False,0.5069939376096794,0.5069933251872847,1.003113469147047,68.18829144684453,24.57045136198229,67.64393128585317,5777.921633553141,67.91611136634884,False,2.1083988692197e-16,0.9999999999999998,True,2.18981518765198e-16,0.9999999999999998,True,True,ZnPS3,Zn2P2S6,10,P1-S3-Zn1,4.1405916,0.26460597,13.395322597295158,3.2321016490891157e-10,2479.1380496596366,0.1,24791.380496596365,70.2513141362691,0.5131915120399603,1.810739512770541e-13,5.283552470725969e-23,0.0377387694088309,0.1065795332061134,0.0035478339718131,0.6184259420828067,0.106579533206113,0.0035478339718126,False
1CoNaP2S6-1,432,,,,,,,,,6.187896139845215,5.121937582457663,1.0659585573875512,6.176837417175655,5.112265415932327,1.0645720012433286,0.3816866348630992,0.3764537292755745,0.0052329055875247,-5.279379274767327,,-5.02719946391422,-5.924901864849982,,0.0,0.6910784281899396,0.0,0.6967437745970528,2.2476033713353333e-07,-5.587548541183546,,-5.952915091892844,-6.058902122028581,0.0244317330015665,1.7867806641783344,2.5026763168558634,1.9526205363765647,1.3061996065656051e-06,0.6163385328324371,0.6163385328324371,,1.8514312559572497,0.6771891295765893,0.3361993859729622,,1.8514312559572472,0.2680005143572002,,,,,0.0,-0.4119860920403503,,,0.0,1.0,,,67.0,3.973258858221088,-2.571885347385002e-15,149.0,,,,,3.1603403354917123,-5.895717807599764,,-6.878630719871468,-6.192902379207181,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABC2D6/CoNaP2S6/CoNaP2S6-d6b5329d0e15,P312,Lyngby22_LDP,p312,CoNaP2S6-7d2f5f69904a,z,y,,NaP2S6Co,10,1CoNaP2S6,1,ABC2D6,1CoNaP2S6,1,1.7867806641783344,1.777557819948676,1.796051361059946,0.0003063864698474,False,1.7867806641783346,1.7867567381727452,1.0104039041114308,2.5026763168558634,2.4981079861304893,2.5072530017619736,-0.0009997185058932,False,2.502676316855863,2.5026721397724665,1.0036607767487464,65.65736615204186,21.18408162035882,65.17432539364557,6051.102804450488,65.41584577284371,False,1.2427076774257592e-16,1.0000000000000002,True,1.7744572354765243e-16,0.9999999999999998,True,True,NaCo(PS3)2,Na1Co1P2S6,10,Co1-Na1-P2-S6,2.2341678,0.2706617,21.34698389538239,3.1603403354917125e-10,885.2476469381379,0.1,8852.476469381378,71.51749164730204,2.2148591917376006,5.070980125909672e-13,1.479660071716099e-22,0.0626821369800509,0.0971978425940829,0.0090149632059888,0.985606090319516,0.0971978425940829,0.0090149632059888,False
2AsSiS3-1,5417,,,,,,,,,3.077827156929104,2.1884511985346298,0.8893759583944736,3.650763772424345,2.458612556840104,1.192151215584241,0.3823815243361217,0.3583398134747594,0.0240417108613623,-3.5606869141347506,,-3.200817208497991,,,0.0,,0.0,,0.0001116953101753,-4.651372202618575,,-4.718133367971598,,0.0524246629916344,4.03288499403519,1.5439801151639927,2.9155724840395174,0.0004963245924731,2.1813705769676472,2.182101917705757,,3.085863685927683,2.1898205135431814,,,3.034632318947214,,,,,,1.0,-0.4078144366971535,,,0.0,,,,2.0,,-2.7142304310073284e-16,2.0,,,,,3.504089619162502,-5.742057491102399,,-6.235449527445206,,Oblique,Oblique (mp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABC3/AsSiS3/As2Si2S6-d1f1f1c87683,P-1,Lyngby22_LDP,p-1,As2Si2S6-addf59de2e8a,z,,,Si2S6As2,10,2AsSiS3,1,ABC3,2AsSiS3,1,4.03288499403519,1.5668786133819912,10.379975344745588,0.0004547883011343,True,4.03288499403519,2.722752187666868,6.624619964874739,1.5439801151639927,0.8478368923405148,2.8117136887508614,-0.0007855256801303,False,1.5439801151639927,1.3028236900668173,3.3163379821665027,24.437286391144724,4.632323949993008,28.02210766469979,3878.575897505085,26.229697027922256,False,0.0,1.0,True,0.0,1.0,True,True,SiAsS3,Si2As2S6,10,As1-S3-Si1,4.0053287,0.26963148,9.332652952031488,3.5040896191625023e-10,725.7928426774666,0.1,7257.928426774666,69.99564797242019,0.1695913106281869,6.185061301474543e-13,1.8047375500740249e-22,0.067572076925447,0.0814414156928862,0.001041043976373,1.3505787664041655,0.0814414156928862,0.001041043976373,False
1S3Pt4Se5-1,16782,,,,,,,,,6.834488423807149,6.3659792389455365,0.4685091848616127,6.743403445820294,6.271169884348719,0.4722335614715753,0.3756165959728074,0.3754281565222524,0.0001884394505549,-4.429255425179018,,-4.323019479612536,,,0.0,,0.0,,-0.0434088637416454,-5.08336614067438,,-5.237575844660379,,0.0,0.7883866436814306,4.002971070238031,3.634576262004191,-0.1676806532542139,1.308221430990726,1.4112566578779262,,2.043136976729559,1.51664606908937,,,1.829112730095685,,,,,,0.0,-0.4070051235874909,,,0.0,,,,11.0,,-1.385413546811693e-15,6.0,,,,,2.7379976487933853,-5.737476856169743,,-6.1521322097082205,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_CDVAE/A3B4C5/S3Pt4Se5/S3Pt4Se5-93260584e009,Pm,Lyngby22_CDVAE,pm11,S3Pt4Se5-5fc6cc7a5edb,z,,,S3Se5Pt4,12,1S3Pt4Se5,1,A3B4C5,1S3Pt4Se5,1,0.7883866436814306,0.5919063111919473,1.0498046095457976,0.0048072997781886,False,0.788280390412292,0.7569980391302018,1.7735992836970444,4.002971070238031,2.8091890792502534,5.704057981543629,-0.0005765043080929,True,4.002971070238031,3.764433775910727,2.0304998419921203,76.52957265167448,19.0547653017745,75.93828803439659,4120.809221925406,76.23393034303554,False,0.0001347730456752,0.9998652269543248,True,0.0,1.0,True,True,Pt4Se5S3,Pt4Se5S3,12,Pt4-S3-Se5,2.444451,0.2613484,29.99986043856229,2.7379976487933856e-10,1344.7038488348112,0.1,13447.038488348113,72.73162993743183,3.846589236691393,3.33833596744844e-13,9.740922493008364e-23,0.2187158056653082,0.0925960072836056,0.0163933809242622,2.699786688405582,0.0925960072836051,0.0163933809242626,False
2IRhSe-1,6137,,,,,,,,,7.982072980863101,6.851174225481519,1.130898755381582,6.717520072087201,5.685412839687312,1.0321072323998886,0.4128923267280338,0.410685458083268,0.0022068686447657,-4.198176353497166,,-3.995536110303151,,,0.0,,0.0,,2.714797310644444e-07,-4.64157166045338,,-4.857957649167059,,0.0,0.50806621549355,0.8400750466073001,2.0066772630993,1.930580335309208e-06,0.8867906139124284,0.9835861650352964,,1.8631971854469929,1.0736016261026111,,,1.7248430777278154,,,,,,1.0,-0.4013015856623087,,,0.0,,,,15.0,,-1.285137612397786e-13,11.0,,,,,3.160169738385539,-5.084966967409594,,-5.720379188030966,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABC/IRhSe/I2Rh2Se2-f933984f5175,P2_1/m,Lyngby22_LDP,p2_1/m11,I2Rh2Se2-a750cff4f399,z,,,Se2Rh2I2,6,2IRhSe,1,ABC,2IRhSe,1,0.50806621549355,0.2985469257028056,0.8646254812983745,3.815113099513387e-05,False,0.5080662154935499,0.4438401010413178,2.896112493079506,0.8400750466073001,0.4412052380013272,1.599541490325948,-3.4825867836439754e-05,False,0.8400750466073001,0.6916351491698484,3.625390980333593,55.679590556806176,14.559113650835116,53.388049135836994,3716.967860527711,54.53381984632159,False,2.1851935648715675e-16,0.9999999999999998,True,0.0,1.0,True,True,RhSeI,Rh2Se2I2,6,I1-Rh1-Se1,2.1916223,0.2692479,25.92578126208124,3.1601697383855387e-10,1770.2891886867542,0.1,17702.89188686754,72.71216069490566,3.820423726353132,2.53578525634092e-13,7.39916170265201e-23,0.1364116122373797,0.0955346788302073,0.0173411007343728,1.7212885001440954,0.0955346788302078,0.0173411007343728,False
1PtTe2-1,4003,,,0.3474546789865768,,,,,,10.758080535490327,10.57463339115318,0.1834471443371502,10.756619187055158,10.574633391153188,0.1819857959019693,0.4287747244335703,0.4281891075669369,0.0005856168666333,-3.981854512906248,-3.654948100338077,-3.910692986737226,,1537197.0,0.0,,0.0,,3.0110356085188273e-11,-4.133141719275248,-4.276197184302038,-4.276527503791442,,0.0274081975270631,0.2104376542578065,0.3884961822101086,3.830406742697917,3.901200781911413e-10,0.3025744127379995,0.7939564785770981,1.8544467554553676,1.1741207751727962,1.0086021833059131,,1.242498167927923,0.5994879239060904,,,,,,1.0,-0.3922364310741286,,,0.0,,,,72.0,,8.463575513476908e-16,164.0,0.0,0.0,,,2.7744284581505383,-4.284428925644248,-4.897446268266,-4.510180910643317,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/AB2/PtTe2/PtTe2-747f8e0087c0,P-3m1,original03-18,p-3m1,PtTe2-747f8e0087c0,z,,,Te2Pt,3,1PtTe2,1,AB2,1PtTe2,1,0.2104376542578065,0.1693368326363443,0.2615143181792543,0.0001835304023424,False,0.2104376542578064,0.205565222447236,1.544343980620352,0.3884961822101086,0.3879839479124178,0.389009092783138,-7.904726070705235e-05,False,0.3884961822101086,0.3884958440727336,1.0026422352683302,64.61227787556315,17.37923405468084,66.04562786093598,3473.99626834892,65.32895286824956,False,1.31894530536943e-16,1.0,True,0.0,1.0,True,True,Te2Pt,Te2Pt1,3,Pt1-Te2,0.8035855,0.27222478,48.89626559438875,2.7744284581505376e-10,4758.317181517642,104.98071295562936,45.3256321809204,79.22342960844969,12.571184000841754,9.434161391275377e-14,2.752791684091177e-23,0.0250326643686591,0.1043947488242724,0.0238862943255884,0.4069197636253605,0.2024960869771703,0.0238862943255888,True
2CdTe-1,10093,,,,,,,,,6.741653858627013,4.361205620867634,2.38044823775938,6.699360571756298,4.319468801290348,2.379891770465951,0.5161781255190658,0.476958748554534,0.0392193769645317,-4.461986914475721,,-4.18258571210026,,,0.0,,0.0,,-9.817355477540693e-05,-4.778264225828153,,-4.847885501153936,,0.0939433251676971,0.1119114215900996,0.248180354382623,3.428315495039062,-0.0009406599662632,0.632554622704864,0.632554622704864,,1.3305995781073516,0.9424552049838189,,,1.3305995781073516,,,,,,1.0,-0.3712002899873101,,,0.0,,,,72.0,,-1.3884801261965679e-15,164.0,0.0,0.0,,,3.9868015879661542,-5.094541537180585,,-5.513185290207612,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/AB/CdTe/Cd2Te2-3a9e0525e324,P-3m1,original03-18,p-3m1,Cd2Te2-3a9e0525e324,z,,Trivial,Cd2Te2,4,2CdTe,1,AB,2CdTe,1,0.1119114215900996,0.1118924477991068,0.11193039859851,2.3714482537915628e-06,False,0.1119114215900995,0.1119114199813907,1.0003391721259989,0.248180354382623,0.2468424348646478,0.249525525606074,-4.328041151419181e-05,False,0.248180354382623,0.2481767285828571,1.0108696494705112,37.22732804329239,14.836610601669532,36.97922603705676,2969.8523640164663,37.103277040174575,False,1.2400689411885885e-16,1.0,True,1.1183631228456449e-16,1.0000000000000002,True,True,CdTe,Cd2Te2,4,Cd1-Te1,1.693468,0.25195536,14.680712416274805,3.986801587966155e-10,3864.717029326564,0.1,38647.17029326563,70.93770857243723,1.4356650336228376,1.1615528873310116e-13,3.389292377204756e-23,0.0243508575935673,0.0731360843897608,0.0113142133177359,0.4779022852165671,0.0731360843897608,0.0113142133177355,False
1ISbSe-1,7682,,,0.6445036055111081,,,,,,23.89368511067453,6.005005744476785,17.888679366197746,20.13435666457013,6.005005744476779,14.129350920093351,0.4544253759520888,0.4393912294257669,0.0150341465263218,-4.61253735585778,-4.437369140705041,-4.423699716519952,,,0.0,,0.0,,-0.0025779544042687,-5.118432369281045,-5.434148688877494,-5.143695000047456,,0.0192147487738232,2.1222158892068173,0.7249018414441063,3.322087894044123,-0.0310087375442228,1.0117900268465283,1.261578402965178,2.2074239955146844,1.7893788448272876,1.6417737201802598,,1.993559096344906,1.52915290375479,,,,,,0.0,-0.3124702479929737,,,0.0,,,,69.0,,-8.845294226271094e-15,156.0,0.0,0.0,,,3.576750629465952,-5.624327382704308,-6.430928237049947,-5.952852620274742,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/ABC/ISbSe/ISbSe-df0019ec24b5,P3m1,janus10-19,p3m1,ISbSe-df0019ec24b5,z,,,SeSbI,3,1ISbSe,1,ABC,1ISbSe,1,2.1222158892068173,0.278088510676316,16.195564029051617,0.0002983465250679,True,2.122215889206817,0.5467883056948659,58.238882252502016,0.7249018414441063,0.5941013380500008,0.8845000778046229,-0.0001790684620462,False,0.7249018414441063,0.7107834120736725,1.4888033760499315,32.897294859411154,9.055155886199652,33.54497941920797,3016.0358224300694,33.22113713930956,False,2.0925732019471487e-16,0.9999999999999998,True,0.0,1.0,True,True,SbSeI,Sb1Se1I1,3,I1-Sb1-Se1,2.0145743,0.2603972,22.097676506935635,3.5767506294659515e-10,1499.2876910269429,0.1,14992.876910269428,72.44964209675187,3.4676142585610714,2.994137316672555e-13,8.736586077471201e-23,0.0663532266597468,0.0798310740676209,0.0134099174128365,1.016188153081519,0.0798310740676209,0.0134099174128365,False
2BrCuHgS-1,1587,,,,,,,,,6.642399225089813,3.371906612847841,3.2704926122419717,7.997813836343896,4.888120789133741,3.109693047210155,0.4891119334725101,0.4453445183860048,0.0437674150865052,-4.67208883505799,,-4.648124793225275,-4.653771795609771,,0.0,0.0,0.0,0.0,4.5559154422596576e-11,-5.059806278920615,,-5.698379080344791,-5.198866430066088,0.0390255621047289,0.2810677844291763,0.6836689818970535,1.615973800682844,2.911677519631031e-10,0.7754348877252495,0.7754348877252495,,2.1005085742390315,0.7850979295887353,1.0978618444317965,,2.1005085742390315,1.090189268912637,,,,,0.0,-0.303533483399848,,,0.0,0.0,,,28.0,0.0,-1.4072939426885433e-12,26.0,,,,,4.578583511617662,-5.44752372278324,,-6.748633367464307,-5.743961064522408,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABCD/BrCuHgS/Br2Cu2Hg2S2-fa582200e8fb,Pmc2_1,Lyngby22_LDP,pm2_1b,Br2Cu2Hg2S2-e2a85443c441,z,z,,S2Cu2Br2Hg2,8,2BrCuHgS,1,ABCD,2BrCuHgS,1,0.2810677844291763,0.18209072895741,0.4338447097018508,0.0005579778159748,False,0.2810677844291763,0.2565174675316213,2.382574402254849,0.6836689818970535,0.5101208724651851,0.9004659763762757,-0.0029282770103642,True,0.6777510527430264,0.6512842365878424,1.7652012003051902,48.25103823696024,9.333755285364749,37.55949326543197,3307.1811780900766,42.9052657511961,False,1.9750093858674e-16,1.0000000000000002,True,0.0086561322960798,0.99134386770392,True,True,CuHgSBr,Cu2Hg2S2Br2,8,Br1-Cu1-Hg1-S1,2.5536337,0.27345413,12.335226861613991,4.5785835116176623e-10,2469.41820523315,0.1,24694.182052331496,70.82280541984639,1.281241993128558,1.8178667406834659e-13,5.304348991916995e-23,0.1424551430219423,0.0745277893504634,0.0074892916419893,1.6692581879014263,0.074527789350463,0.0074892916419893,False
4PSeSi-1,7074,,,,,,,,,4.437237184084521,3.2143939351948703,1.2228432488896503,5.046478577465835,3.4991848768845344,1.5472937005813003,0.38367527133709,0.3804637283034801,0.0032115430336099,-3.6219979843427046,,-3.281036055726969,,,0.0,,0.0,,0.0001544157942665,-4.617849691830502,,-4.695662215120319,,0.0125274199456866,0.3976260224479105,1.52289495845038,1.7291348015293122,0.0005946510844018,1.9917034149755937,2.1399671529459834,,2.9717819112363117,2.1568268915523108,,,2.8292523187867,,,,,,0.0,-0.2769228987339218,,,0.0,,,,20.0,,-3.0051013484449418e-15,17.0,,,,,3.442486656355772,-5.613701399318298,,-6.110288374513669,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABC/PSeSi/P4Se4Si4-8948b888633e,P222_1,Lyngby22_LDP,p2_122,P4Se4Si4-a98aaeb81717,z,,,Si4P4Se4,12,4PSeSi,1,ABC,4PSeSi,1,0.3976260224479105,0.3061787330892375,0.5361330578397917,0.0017372253615758,False,0.4051574267079974,0.3897666925345874,1.7510460391236016,1.52289495845038,1.1635389047678164,1.943199877832426,-0.0018367060556739,False,1.5036584245094016,1.4555383093429692,1.6700772701882198,46.64198615664247,25.456000736019767,47.77323240130429,4889.260640806425,47.20760927897338,False,0.0189409239710249,1.018940923971025,True,0.0126315566508621,0.987368443349138,True,True,SiPSe,Si4P4Se4,12,P1-Se1-Si1,3.7103088,0.2736018,13.253543429941484,3.4424866563557717e-10,1984.7674112237896,0.1,19847.6741122379,70.33130424304366,0.6206934840839937,2.2617628638731415e-13,6.599592422506281e-23,0.0154856019262914,0.0959693307480118,0.0041336020699311,0.404013415614485,0.0959693307480114,0.004133602069932,False
2AsSiSe3-1,5290,,,,,,,,,3.667929021397441,2.840099757113569,0.8278292642838716,4.405704313282678,3.266800974150963,1.1389033391317147,0.4038352893497644,0.3884882791727154,0.015347010177049,-3.58560150387751,,-3.288478278436738,,,0.0,,0.0,,1.139624372812739e-05,-4.48039173427069,,-4.557671920904086,,0.0333410728691079,3.5348062800908395,1.197770372664937,2.9869178846978297,4.60144302066116e-05,1.7895804607863586,1.8628599335524276,,2.66528924571199,1.8710768125522603,,,2.538387284934696,,,,,,1.0,-0.2758573301252589,,,0.0,,,,2.0,,-3.145191014054509e-15,2.0,,,,,3.702506072249748,-5.375181964663868,,-5.826865563371435,,Oblique,Oblique (mp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABC3/AsSiSe3/As2Si2Se6-752c2640f4e4,P-1,Lyngby22_LDP,p-1,As2Si2Se6-fffbadebbf26,z,,,Si2As2Se6,10,2AsSiSe3,1,ABC3,2AsSiSe3,1,3.5348062800908395,0.9958717478496792,12.546651177472366,0.000563052704114,False,3.53480628009084,1.845277354399976,12.598661629435249,1.197770372664937,0.5523731177665273,2.5972550428138144,-0.0012579659760349,False,1.197770372664937,0.9109988814486322,4.701993922723085,21.04815069269505,4.162632800429663,25.630437123425743,2890.6399392695625,23.339293908060395,False,1.2563325247873274e-16,1.0000000000000002,True,0.0,1.0,True,True,SiAsSe3,Si2As2Se6,10,As1-Se3-Si1,3.34587,0.25976434,11.363464150585552,3.7025060722497476e-10,868.5631715799553,0.1,8685.631715799553,70.2129164485979,0.4615872910552498,5.168390015853166e-13,1.5080832800823098e-22,0.1490103815665078,0.0685417165183164,0.0021079724124559,2.3288786836863475,0.0685417165183164,0.0021079724124559,False
