uid,comp_key,fom_ref,rank_mean,rank_entropy
2SeZnH2O4-1,H2-O4-Se1-Zn1,1020.0136295775001,623.121,0.7580212466283053
2AgFSe2-1,Ag1-F1-Se2,1019.3544883268889,624.6905,0.7564723388751449
1AgGaCl2Br4-1,Ag1-Br4-Cl2-Ga1,974.2948190463734,625.641,0.7745597287544587
1SSeTi-2,S1-Se1-Ti1,1008.1487736096428,626.514,0.7606910063481255
2GaI3-1,Ga1-I3,1012.3110582030823,627.6395,0.7516888732283873
1Br2Zr2S3-1,Br2-S3-Zr2,1011.5554677374295,628.8015,0.7526302279299337
1BrITi-1,Br1-I1-Ti1,961.6408701376859,629.5795,0.780700309290472
2YI3-1,I3-Y1,1006.371645340505,629.9335,0.7490333353716131
2AlSbO3-1,Al1-O3-Sb1,1001.1070913152823,631.07,0.7488377040776966
1InLiI4O12-1,I4-In1-Li1-O12,998.2307947564702,632.0215,0.7519394501031775
2BrCdSbO2-1,Br1-Cd1-O2-Sb1,991.4392737604201,636.864,0.7408898546886253
2AlBr3-1,Al1-Br3,984.7502377582098,638.9465,0.7427890952980148
4ReTe2-1,Re1-Te2,967.2942688423428,644.8565,0.7483275125951246
2FOSc-1,F1-O1-Sc1,961.9541979755114,645.564,0.7389068556759377
2CdFSbO2-1,Cd1-F1-O2-Sb1,965.4024407635112,645.9945,0.7368729760183609
2MoZnO4-1,Mo1-O4-Zn1,964.0640183307036,646.012,0.7388974862525368
2AsBiO3-1,As1-Bi1-O3,955.7261399582555,649.725,0.7375865729056909
1BrClTi-1,Br1-Cl1-Ti1,947.5334269099443,649.9525,0.7410137136493608
2P2S3-1,P2-S3,946.2150252595171,652.394,0.7328023462318355
2GeHPO3-1,Ge1-H1-O3-P1,935.0207372890143,654.425,0.731675325796922
2RuSe2-1,Ru1-Se2,937.2596162706031,655.8645,0.731905684914599
1SSeI2Sc2-1,I2-S1-Sc2-Se1,933.214064613093,656.636,0.7269355811699467
2WZnO4-1,O4-W1-Zn1,931.1604882250971,657.8445,0.7264926202834763
2OsTe2-1,Os1-Te2,928.6885590305033,657.9825,0.7338577240531796
2HTeLi3O4-1,H1-Li3-O4-Te1,928.171412475978,658.0305,0.7265245850243156
1TiBr2-1,Br2-Ti1,902.0761954959884,660.016,0.7367045947668811
2FPt-1,F1-Pt1,921.9266053338416,660.868,0.7247049966017826
2PtSeO3-1,O3-Pt1-Se1,921.0732867457355,661.0575,0.7224770489344625
2HInSeO4-1,H1-In1-O4-Se1,909.3415125275263,663.391,0.720506986295406
1TiZr3S8-1,S8-Ti1-Zr3,914.4569300003324,663.8545,0.7151926011209369
1InNbBr6-1,Br6-In1-Nb1,909.6694581047136,664.3525,0.7178332990653988
1P2Pd3S8-1,P2-Pd3-S8,905.7349794485687,666.3695,0.7181870195560671
2BrSY-2,Br1-S1-Y1,905.6103216316335,666.509,0.7178945045525206
2MgMoTeO6-1,Mg1-Mo1-O6-Te1,903.5754580986147,666.8505,0.7118058467469426
1OSeW-1,O1-Se1-W1,905.3892285442787,667.9095,0.7178623080479084
2ClMoO2-1,Cl1-Mo1-O2,897.6078887448293,668.3225,0.7172187365699942
1MoAu2Se4-1,Au2-Mo1-Se4,877.486412227541,670.752,0.7186878872058908
2AuBrTe2-1,Au1-Br1-Te2,888.1079507422226,671.316,0.7146119200258236
1MgLi2S2H4O8-1,H4-Li2-Mg1-O8-S2,888.2312317006282,672.801,0.71026440345119
1CoNaP2S6-1,Co1-Na1-P2-S6,885.2476469381379,672.9615,0.7114650696083037
2P2Se3-2,P2-Se3,878.7934333951134,675.163,0.706677982050071
2InI3-1,I3-In1,874.2290946581832,675.8975,0.7066456861018757
1ClIHf2Br4-1,Br4-Cl1-Hf2-I1,830.425029543108,675.9315,0.7240416235849797
1ClZr2Br5-1,Br5-Cl1-Zr2,787.3843494662151,676.1295,0.7310518706135396
1SeAu2O4-1,Au2-O4-Se1,876.8683933826705,676.175,0.7057260354968097
2TiO2-1,O2-Ti1,875.7392954464209,676.4335,0.7005349461732974
1MgNa2S2H4O8-1,H4-Mg1-Na2-O8-S2,873.8815759915767,677.1025,0.7055869966312179
2AuBr-1,Au1-Br1,872.2268370985411,677.7545,0.7027912390050988
1IInAu3Br3O4-1,Au3-Br3-I1-In1-O4,870.5315211684743,677.882,0.7070268071177355
2GaBr3-1,Br3-Ga1,869.546269765297,678.147,0.7035499955706237
1ClITi-1,Cl1-I1-Ti1,854.8340383893119,678.9665,0.7179016234156856
2AsSiSe3-1,As1-Se3-Si1,868.5631715799553,679.114,0.6993936412203101
2FeSe2-1,Fe1-Se2,796.3127209671729,679.187,0.7372054961123571
1AuCuBr2-1,Au1-Br2-Cu1,864.3227042043715,680.729,0.6971343222063895
4BBiO3-1,B1-Bi1-O3,859.8945957970176,680.787,0.7033402996222919
1TiCl2-1,Cl2-Ti1,858.701735247207,682.7595,0.6983815722579013
1CdF2O2Pb2-1,Cd1-F2-O2-Pb2,856.9633737330371,682.9565,0.6953213279569287
2AgITe2-1,Ag1-I1-Te2,853.6103890859534,683.2095,0.6953291657662717
2NiSeO3-1,Ni1-O3-Se1,849.7605463349555,684.3895,0.6950347127360652
2TiO3-1,O3-Ti1,850.4833904369697,684.7185,0.6932917020186522
2YBr3-1,Br3-Y1,841.5913711692955,686.9505,0.6883023830859342
2PScSe3-1,P1-Sc1-Se3,829.2042141953586,688.391,0.6963028959326495
2BiFHgO2-1,Bi1-F1-Hg1-O2,834.698473674442,689.473,0.6882331255390555
2ClScTe-1,Cl1-Sc1-Te1,833.8196205922674,689.7295,0.6867457362360965
1PdN2Zr3Br6-1,Br6-N2-Pd1-Zr3,827.2057162770528,691.389,0.6835463606918954
2AlCl3-1,Al1-Cl3,813.1523894657055,695.325,0.6786460943819211
2BrScTe-1,Br1-Sc1-Te1,808.9157825078622,697.657,0.6695035905917789
2AgBrTe2-1,Ag1-Br1-Te2,804.5629026405595,697.6685,0.6726399656366683
4RhSe2-1,Rh1-Se2,744.5990742988525,699.2775,0.6837737555993966
4ReO2-1,O2-Re1,801.5611675568745,699.621,0.6657567598361676
2AgClTe2-1,Ag1-Cl1-Te2,794.8157478900371,700.8395,0.6667558704411367
1INbSeZrBr2S2-1,Br2-I1-Nb1-S2-Se1-Zr1,789.8558221380599,701.3,0.6661464317908058
2ITl-1,I1-Tl1,791.0136523985908,701.393,0.6627624546521774
1MoCu2S4-1,Cu2-Mo1-S4,791.0245962262431,701.5385,0.6629616106992042
2PSbO4-1,O4-P1-Sb1,782.3815378496696,704.106,0.6553132706788367
1FeHfI6-1,Fe1-Hf1-I6,760.6056751757804,709.3045,0.6436407450265896
2PtSO3-1,O3-Pt1-S1,759.5071989398859,709.6275,0.6386589493518665
2GaCl3-1,Cl3-Ga1,760.371494495203,710.3765,0.6401194644332485
2AuClS2-1,Au1-Cl1-S2,755.6904969430494,710.851,0.6382870138993028
2HInSO4-1,H1-In1-O4-S1,749.4377163319755,712.3715,0.6328043467537519
4RhS2-1,Rh1-S2,749.7500765923735,712.676,0.6328019604235524
4VO2-1,O2-V1,740.7604879790798,714.526,0.6295542102062577
2KNO3-1,K1-N1-O3,737.24900364184,715.319,0.62434018657786
1ClIGa2-1,Cl1-Ga2-I1,737.3003888270915,715.6765,0.6265276007488737
1WAu2O4-2,Au2-O4-W1,736.7151722904584,715.714,0.6227135648710127
2BrCuO2-1,Br1-Cu1-O2,708.2697716524184,716.174,0.6367096298663768
2PdSeO3-1,O3-Pd1-Se1,728.9549029494274,717.679,0.6166306877646445
2AsSiS3-1,As1-S3-Si1,725.7928426774666,718.33,0.6123715332613787
2AlHSeO4-1,Al1-H1-O4-Se1,718.2401561146866,719.478,0.6065374667989494
2YCl3-1,Cl3-Y1,716.3726707295054,719.8105,0.6074684918133355
2PdSeCl2-1,Cl2-Pd1-Se1,710.4051033560144,721.194,0.6025610978367162
3RuSCl2-1,Cl2-Ru1-S1,662.116070086529,721.7105,0.614923643488193
1TiF2-1,F2-Ti1,704.9772586221662,722.764,0.599532888117521
2AuCl-1,Au1-Cl1,694.3402204333582,724.7055,0.5848223845737062
2FScSe-1,F1-Sc1-Se1,684.0810233238911,726.707,0.5778877537492828
2AlHSO4-1,Al1-H1-O4-S1,673.8670388400169,728.4605,0.5688001272799708
2PdSO3-1,O3-Pd1-S1,672.7123904058517,729.2565,0.5587827222897366
1FeZrBr6-1,Br6-Fe1-Zr1,649.5302557004155,732.5655,0.5458182965006645
2ClCuO2-1,Cl1-Cu1-O2,636.680692759189,733.448,0.5430378001697228
2ScBr3-1,Br3-Sc1,628.9780731507578,735.8835,0.5204306290377934
2AlAsO3-1,Al1-As1-O3,612.1491793363139,738.084,0.4988405512171467
1NbOScSeBr4-1,Br4-Nb1-O1-Sc1-Se1,597.8668783264951,739.911,0.4872696120114801
2ScCl3-1,Cl3-Sc1,591.3966953019104,740.5095,0.4791314620610276
2ClScBr2-1,Br2-Cl1-Sc1,582.1820788074363,741.6945,0.4640039785749125
1Cu2I2Se3P4-1,Cu2-I2-P4-Se3,577.0479952544401,742.1125,0.46407841597424887
2CuINC3H4-1,C3-Cu1-H4-I1-N1,575.879390221963,742.251,0.46581925086437426
2RhI3-1,I3-Rh1,564.0872141544083,743.306,0.448630184621041
2RhCl3-1,Cl3-Rh1,561.9093192043526,743.585,0.4454283577915436
1Br2Cu2Se3P4-1,Br2-Cu2-P4-Se3,556.1853772760732,744.4345,0.432498026876928
2IrI3-1,I3-Ir1,511.93490252308044,747.828,0.37840128817763713
1AgScP2S6-1,Ag1-P2-S6-Sc1,493.2827433976192,748.8815,0.35377626216156505
2ScF3-1,F3-Sc1,454.7493024041897,750.85,0.28906874016603895
2NbF2Se2-1,F2-Nb1-Se2,456.00710649512456,750.8955,0.2845552388558186
1Br2Cu2S3P4-1,Br2-Cu2-P4-S3,435.99701574956157,751.692,0.23694906431674911
